time,open,high,low,close,volume,close_time
1716626700000,68884.77000000,68900.00000000,68811.02000000,68876.69000000,143.51478000,1716627599999
1716627600000,68876.69000000,68933.40000000,68850.00000000,68933.18000000,58.67196000,1716628499999
1716628500000,68933.19000000,69090.90000000,68933.18000000,69072.01000000,136.68534000,1716629399999
1716629400000,69072.00000000,69156.28000000,69050.00000000,69050.00000000,214.74825000,1716630299999
1716630300000,69050.01000000,69095.28000000,69011.42000000,69095.27000000,130.21060000,1716631199999
1716631200000,69095.27000000,69109.99000000,69025.87000000,69109.98000000,122.49104000,1716632099999
1716632100000,69109.98000000,69110.00000000,69044.00000000,69044.01000000,94.26932000,1716632999999
1716633000000,69044.00000000,69220.00000000,69040.00000000,69216.00000000,173.07993000,1716633899999
1716633900000,69216.00000000,69453.57000000,69209.76000000,69387.99000000,379.05731000,1716634799999
1716634800000,69388.00000000,69555.00000000,69334.56000000,69498.03000000,307.09095000,1716635699999
1716635700000,69498.04000000,69610.00000000,69470.00000000,69544.41000000,250.07705000,1716636599999
1716636600000,69544.40000000,69544.41000000,69383.73000000,69415.53000000,292.55442000,1716637499999
1716637500000,69415.52000000,69434.00000000,69104.67000000,69104.67000000,293.89894000,1716638399999
1716638400000,69104.68000000,69175.62000000,69018.56000000,69158.97000000,412.94086000,1716639299999
1716639300000,69158.97000000,69299.99000000,69141.16000000,69219.41000000,224.93692000,1716640199999
1716640200000,69219.40000000,69228.00000000,69158.20000000,69174.71000000,121.18615000,1716641099999
1716641100000,69174.72000000,69175.99000000,69070.00000000,69116.30000000,140.26370000,1716641999999
1716642000000,69116.31000000,69198.75000000,69116.30000000,69156.38000000,277.11632000,1716642899999
1716642900000,69156.39000000,69240.77000000,69132.31000000,69232.40000000,272.05579000,1716643799999
1716643800000,69232.40000000,69240.00000000,68882.43000000,69020.01000000,338.57010000,1716644699999
1716644700000,69020.01000000,69049.61000000,68916.00000000,69025.98000000,232.87581000,1716645599999
1716645600000,69025.99000000,69088.67000000,68967.34000000,68978.02000000,237.07721000,1716646499999
1716646500000,68978.02000000,69057.76000000,68958.00000000,69019.99000000,150.88865000,1716647399999
1716647400000,69019.99000000,69066.34000000,68958.21000000,69007.99000000,135.80816000,1716648299999
1716648300000,69007.99000000,69078.71000000,68974.78000000,69021.65000000,110.40851000,1716649199999
1716649200000,69021.65000000,69203.63000000,69020.00000000,69180.00000000,153.43887000,1716650099999
1716650100000,69180.00000000,69212.58000000,69110.00000000,69116.89000000,208.00363000,1716650999999
1716651000000,69116.90000000,69156.79000000,69053.10000000,69090.00000000,141.32268000,1716651899999
1716651900000,69090.00000000,69090.00000000,68847.65000000,68930.40000000,204.78794000,1716652799999
1716652800000,68930.39000000,68970.66000000,68849.50000000,68919.98000000,196.05306000,1716653699999
1716653700000,68919.98000000,69044.00000000,68906.41000000,68988.10000000,149.57008000,1716654599999
1716654600000,68988.10000000,68992.00000000,68930.46000000,68938.58000000,61.11410000,1716655499999
1716655500000,68938.59000000,68950.00000000,68896.83000000,68936.62000000,83.94418000,1716656399999
1716656400000,68936.61000000,68992.24000000,68925.00000000,68992.24000000,98.92951000,1716657299999
1716657300000,68992.24000000,69054.00000000,68964.00000000,69014.00000000,91.91149000,1716658199999
1716658200000,69013.99000000,69024.00000000,68975.01000000,69014.10000000,73.53146000,1716659099999
1716659100000,69014.09000000,69100.00000000,69010.00000000,69065.14000000,71.20447000,1716659999999
1716660000000,69065.15000000,69200.00000000,69065.14000000,69184.88000000,130.49731000,1716660899999
1716660900000,69184.88000000,69234.00000000,69150.00000000,69185.63000000,117.90584000,1716661799999
1716661800000,69185.63000000,69199.99000000,69135.32000000,69136.01000000,76.99456000,1716662699999
1716662700000,69136.01000000,69220.00000000,69131.34000000,69213.20000000,48.19671000,1716663599999
1716663600000,69213.20000000,69266.66000000,69154.00000000,69154.01000000,86.77956000,1716664499999
1716664500000,69154.00000000,69187.99000000,69140.00000000,69167.76000000,67.35046000,1716665399999
1716665400000,69167.75000000,69167.76000000,69115.94000000,69139.99000000,53.70903000,1716666299999
1716666300000,69140.00000000,69187.99000000,69132.47000000,69155.32000000,52.60263000,1716667199999
1716667200000,69155.32000000,69221.39000000,69151.47000000,69188.71000000,56.45632000,1716668099999
1716668100000,69188.71000000,69198.20000000,69090.00000000,69099.23000000,57.17141000,1716668999999
1716669000000,69099.22000000,69105.40000000,69071.47000000,69105.40000000,47.68698000,1716669899999
1716669900000,69105.39000000,69140.00000000,69090.00000000,69100.01000000,66.72026000,1716670799999
1716670800000,69100.00000000,69122.45000000,69074.63000000,69079.83000000,61.22035000,1716671699999
1716671700000,69079.84000000,69162.17000000,69074.63000000,69162.16000000,49.88495000,1716672599999
1716672600000,69162.16000000,69170.72000000,69125.26000000,69150.00000000,50.16950000,1716673499999
1716673500000,69149.99000000,69150.00000000,69050.01000000,69139.01000000,71.55205000,1716674399999
1716674400000,69139.02000000,69159.54000000,69090.00000000,69090.00000000,84.43454000,1716675299999
1716675300000,69090.01000000,69119.00000000,69060.01000000,69060.11000000,62.48208000,1716676199999
1716676200000,69060.12000000,69118.97000000,69050.95000000,69115.01000000,35.05662000,1716677099999
1716677100000,69115.01000000,69134.00000000,69107.13000000,69129.00000000,55.34040000,1716677999999
1716678000000,69128.99000000,69354.60000000,69128.99000000,69294.98000000,190.54504000,1716678899999
1716678900000,69294.99000000,69356.60000000,69256.00000000,69344.00000000,150.81148000,1716679799999
1716679800000,69344.00000000,69356.59000000,69256.01000000,69259.24000000,67.87002000,1716680699999
1716680700000,69259.25000000,69294.00000000,69237.91000000,69290.57000000,66.47564000,1716681599999
1716681600000,69290.56000000,69319.31000000,69232.34000000,69232.35000000,138.81096000,1716682499999
1716682500000,69232.34000000,69232.35000000,69180.16000000,69189.99000000,87.71439000,1716683399999
1716683400000,69190.00000000,69207.54000000,69160.60000000,69187.87000000,50.21495000,1716684299999
1716684300000,69187.88000000,69190.60000000,69151.50000000,69156.00000000,41.47293000,1716685199999
1716685200000,69156.01000000,69212.99000000,69156.00000000,69212.99000000,71.23148000,1716686099999
1716686100000,69212.98000000,69256.09000000,69185.20000000,69244.00000000,61.60797000,1716686999999
1716687000000,69243.99000000,69244.00000000,69160.00000000,69179.46000000,68.46112000,1716687899999
1716687900000,69179.47000000,69200.00000000,69160.90000000,69161.44000000,43.31345000,1716688799999
1716688800000,69161.44000000,69176.91000000,69114.00000000,69114.00000000,66.52011000,1716689699999
1716689700000,69114.01000000,69132.81000000,68869.13000000,68973.99000000,268.71925000,1716690599999
1716690600000,68973.99000000,68977.00000000,68847.03000000,68880.76000000,134.44499000,1716691499999
1716691500000,68880.77000000,68935.25000000,68808.37000000,68904.01000000,103.65866000,1716692399999
1716692400000,68904.00000000,68962.57000000,68880.60000000,68962.56000000,62.02134000,1716693299999
1716693300000,68962.56000000,68992.80000000,68920.25000000,68939.73000000,44.88415000,1716694199999
1716694200000,68939.73000000,69023.57000000,68925.41000000,69021.00000000,133.81602000,1716695099999
1716695100000,69021.00000000,69137.84000000,69004.72000000,69073.62000000,227.26983000,1716695999999
1716696000000,69073.62000000,69073.62000000,68949.99000000,68950.00000000,95.56030000,1716696899999
1716696900000,68950.00000000,69014.00000000,68948.75000000,69011.98000000,89.49700000,1716697799999
1716697800000,69011.99000000,69011.99000000,68936.21000000,68998.66000000,52.00512000,1716698699999
1716698700000,68998.65000000,68998.66000000,68951.05000000,68974.00000000,33.42742000,1716699599999
1716699600000,68973.99000000,68980.45000000,68928.22000000,68941.59000000,58.56874000,1716700499999
1716700500000,68941.60000000,68999.00000000,68934.00000000,68971.39000000,52.13290000,1716701399999
1716701400000,68971.39000000,69074.96000000,68971.38000000,69056.64000000,62.66610000,1716702299999
1716702300000,69056.65000000,69139.60000000,69041.90000000,69139.60000000,46.17366000,1716703199999
1716703200000,69139.59000000,69184.00000000,69121.41000000,69170.01000000,96.39130000,1716704099999
1716704100000,69170.00000000,69170.01000000,69100.00000000,69104.00000000,52.95980000,1716704999999
1716705000000,69104.01000000,69108.70000000,69052.00000000,69084.00000000,52.40241000,1716705899999
1716705900000,69084.00000000,69118.00000000,69061.77000000,69105.63000000,72.18171000,1716706799999
1716706800000,69105.64000000,69167.81000000,69101.63000000,69140.01000000,114.64276000,1716707699999
1716707700000,69140.01000000,69177.37000000,69134.00000000,69177.36000000,65.56063000,1716708599999
1716708600000,69177.37000000,69435.36000000,69177.36000000,69348.50000000,330.56691000,1716709499999
1716709500000,69348.50000000,69370.00000000,69270.01000000,69340.15000000,110.22530000,1716710399999
1716710400000,69340.16000000,69491.06000000,69260.00000000,69467.02000000,226.82263000,1716711299999
1716711300000,69467.01000000,69562.23000000,69275.61000000,69313.35000000,287.93572000,1716712199999
1716712200000,69313.36000000,69339.10000000,69168.68000000,69191.98000000,157.16645000,1716713099999
1716713100000,69191.97000000,69191.98000000,69063.13000000,69160.33000000,172.10811000,1716713999999
1716714000000,69160.32000000,69250.00000000,69160.32000000,69238.10000000,129.03266000,1716714899999
1716714900000,69238.10000000,69254.00000000,69081.04000000,69085.79000000,126.36443000,1716715799999
1716715800000,69085.80000000,69085.80000000,68974.55000000,69048.00000000,178.32079000,1716716699999
1716716700000,69047.99000000,69086.55000000,69000.01000000,69086.54000000,106.49696000,1716717599999
1716717600000,69086.54000000,69151.63000000,69086.54000000,69130.00000000,160.72051000,1716718499999
1716718500000,69129.99000000,69151.55000000,69110.00000000,69132.29000000,138.74860000,1716719399999
1716719400000,69132.30000000,69184.00000000,69120.00000000,69177.39000000,99.59629000,1716720299999
1716720300000,69177.39000000,69222.93000000,69174.00000000,69222.92000000,105.74061000,1716721199999
1716721200000,69222.93000000,69229.92000000,69180.83000000,69221.62000000,174.90009000,1716722099999
1716722100000,69221.61000000,69229.91000000,69113.22000000,69113.23000000,100.58858000,1716722999999
1716723000000,69113.23000000,69130.00000000,69066.73000000,69113.99000000,115.01902000,1716723899999
1716723900000,69114.00000000,69150.00000000,69054.10000000,69134.91000000,151.77712000,1716724799999
1716724800000,69134.91000000,69146.92000000,69060.07000000,69065.51000000,140.59259000,1716725699999
1716725700000,69065.51000000,69065.51000000,68977.97000000,69018.50000000,136.27649000,1716726599999
1716726600000,69018.51000000,69060.00000000,68951.00000000,69028.58000000,133.83064000,1716727499999
1716727500000,69028.58000000,69033.70000000,68968.27000000,68993.22000000,86.54336000,1716728399999
1716728400000,68993.21000000,69011.68000000,68965.97000000,68966.63000000,119.58665000,1716729299999
1716729300000,68966.64000000,69064.00000000,68965.97000000,69035.98000000,90.19514000,1716730199999
1716730200000,69035.99000000,69063.67000000,68950.00000000,68983.07000000,86.11622000,1716731099999
1716731100000,68983.06000000,69136.15000000,68956.01000000,69136.14000000,80.88321000,1716731999999
1716732000000,69136.15000000,69213.24000000,69088.41000000,69140.01000000,141.83344000,1716732899999
1716732900000,69140.01000000,69144.00000000,69042.26000000,69067.08000000,93.23264000,1716733799999
1716733800000,69067.07000000,69190.00000000,69063.97000000,69156.34000000,103.62584000,1716734699999
1716734700000,69156.34000000,69312.30000000,69156.33000000,69287.12000000,347.23177000,1716735599999
1716735600000,69287.11000000,69399.00000000,69220.15000000,69264.44000000,291.13735000,1716736499999
1716736500000,69264.45000000,69284.00000000,69156.00000000,69273.02000000,98.29233000,1716737399999
1716737400000,69273.01000000,69280.41000000,69111.89000000,69111.90000000,103.48656000,1716738299999
1716738300000,69111.90000000,69111.90000000,68668.60000000,68847.99000000,638.21542000,1716739199999
1716739200000,68847.98000000,68968.00000000,68841.07000000,68924.00000000,217.64959000,1716740099999
1716740100000,68924.00000000,68931.06000000,68692.11000000,68744.46000000,184.43326000,1716740999999
1716741000000,68744.47000000,68919.21000000,68744.46000000,68912.12000000,161.44911000,1716741899999
1716741900000,68912.12000000,68973.15000000,68787.06000000,68808.62000000,270.07024000,1716742799999
1716742800000,68808.61000000,68851.88000000,68780.00000000,68829.54000000,101.54783000,1716743699999
1716743700000,68829.55000000,68906.96000000,68812.01000000,68835.28000000,73.05447000,1716744599999
1716744600000,68835.28000000,68884.36000000,68817.48000000,68883.52000000,70.40228000,1716745499999
1716745500000,68883.51000000,68883.52000000,68731.36000000,68778.14000000,173.49721000,1716746399999
1716746400000,68778.14000000,68812.13000000,68734.08000000,68738.89000000,115.10657000,1716747299999
1716747300000,68738.90000000,68774.00000000,68717.61000000,68740.75000000,95.97797000,1716748199999
1716748200000,68740.74000000,68812.13000000,68724.16000000,68778.14000000,80.57690000,1716749099999
1716749100000,68778.14000000,68842.80000000,68778.14000000,68800.16000000,72.64424000,1716749999999
1716750000000,68800.15000000,68916.22000000,68800.15000000,68880.23000000,87.50691000,1716750899999
1716750900000,68880.23000000,68915.57000000,68843.16000000,68843.17000000,47.49215000,1716751799999
1716751800000,68843.16000000,68890.01000000,68836.08000000,68890.01000000,32.09545000,1716752699999
1716752700000,68890.00000000,68913.71000000,68852.79000000,68903.54000000,72.92089000,1716753599999
1716753600000,68903.53000000,68911.56000000,68858.55000000,68858.55000000,48.34753000,1716754499999
1716754500000,68858.55000000,68858.56000000,68770.17000000,68780.01000000,39.11945000,1716755399999
1716755400000,68780.01000000,68780.01000000,68720.66000000,68720.66000000,46.49925000,1716756299999
1716756300000,68720.66000000,68734.00000000,68720.66000000,68720.84000000,43.30253000,1716757199999
1716757200000,68720.85000000,68720.85000000,68555.00000000,68568.79000000,160.86806000,1716758099999
1716758100000,68568.79000000,68659.46000000,68568.79000000,68611.31000000,106.71398000,1716758999999
1716759000000,68611.31000000,68611.31000000,68128.01000000,68386.44000000,445.48656000,1716759899999
1716759900000,68386.44000000,68534.00000000,68298.01000000,68518.02000000,160.40181000,1716760799999
1716760800000,68518.02000000,68598.79000000,68464.00000000,68598.79000000,154.69725000,1716761699999
1716761700000,68598.78000000,68690.15000000,68580.01000000,68674.00000000,83.05079000,1716762599999
1716762600000,68674.00000000,68700.65000000,68635.87000000,68656.55000000,70.51228000,1716763499999
1716763500000,68656.55000000,68656.55000000,68560.00000000,68560.00000000,61.55212000,1716764399999
1716764400000,68560.01000000,68560.01000000,68500.00000000,68500.00000000,110.36074000,1716765299999
1716765300000,68500.01000000,68511.10000000,68361.96000000,68405.22000000,136.75982000,1716766199999
1716766200000,68405.22000000,68484.00000000,68344.00000000,68463.97000000,135.14872000,1716767099999
1716767100000,68463.97000000,68569.88000000,68463.96000000,68507.67000000,101.33013000,1716767999999
1716768000000,68507.67000000,68630.96000000,68481.31000000,68598.71000000,131.92908000,1716768899999
1716768900000,68598.71000000,68630.96000000,68550.64000000,68566.19000000,176.44345000,1716769799999
1716769800000,68566.20000000,68765.63000000,68558.07000000,68721.41000000,109.50436000,1716770699999
1716770700000,68721.41000000,68821.72000000,68721.41000000,68821.71000000,74.09606000,1716771599999
1716771600000,68821.72000000,68830.00000000,68740.90000000,68740.91000000,72.75699000,1716772499999
1716772500000,68740.90000000,68810.00000000,68740.75000000,68780.60000000,56.91552000,1716773399999
1716773400000,68780.60000000,69260.00000000,68775.07000000,69138.00000000,393.71567000,1716774299999
1716774300000,69138.00000000,69298.00000000,69054.00000000,69074.01000000,219.27798000,1716775199999
1716775200000,69074.02000000,69140.08000000,69020.49000000,69140.08000000,176.44647000,1716776099999
1716776100000,69140.08000000,69288.44000000,69132.62000000,69162.64000000,257.85155000,1716776999999
1716777000000,69162.64000000,69258.32000000,69089.40000000,69152.65000000,193.98840000,1716777899999
1716777900000,69152.66000000,69179.04000000,69085.10000000,69111.35000000,128.67869000,1716778799999
1716778800000,69111.34000000,69212.00000000,69059.19000000,69096.35000000,128.86145000,1716779699999
1716779700000,69096.35000000,69096.36000000,69017.00000000,69046.81000000,417.12404000,1716780599999
1716780600000,69046.80000000,69051.00000000,68909.96000000,68919.81000000,343.48672000,1716781499999
1716781500000,68919.80000000,68946.00000000,68826.91000000,68873.43000000,194.01089000,1716782399999
1716782400000,68873.43000000,68901.74000000,68804.00000000,68824.31000000,124.10467000,1716783299999
1716783300000,68824.31000000,68885.25000000,68794.98000000,68854.20000000,137.32319000,1716784199999
1716784200000,68854.20000000,68880.00000000,68807.35000000,68822.21000000,128.13968000,1716785099999
1716785100000,68822.21000000,68844.00000000,68764.71000000,68770.01000000,80.94116000,1716785999999
1716786000000,68770.00000000,68784.40000000,68724.57000000,68729.99000000,129.77364000,1716786899999
1716786900000,68730.00000000,68740.59000000,68366.66000000,68366.96000000,349.37787000,1716787799999
1716787800000,68366.96000000,68560.00000000,68321.95000000,68548.76000000,257.26754000,1716788699999
1716788700000,68548.76000000,68614.00000000,68524.60000000,68524.61000000,108.97427000,1716789599999
1716789600000,68524.60000000,68621.54000000,68480.51000000,68591.78000000,155.80387000,1716790499999
1716790500000,68591.78000000,68604.00000000,68514.00000000,68554.00000000,116.39077000,1716791399999
1716791400000,68554.00000000,68570.99000000,68468.00000000,68478.85000000,122.71916000,1716792299999
1716792300000,68478.85000000,68500.90000000,68393.23000000,68393.23000000,205.78370000,1716793199999
1716793200000,68393.23000000,68477.00000000,68393.23000000,68413.57000000,130.98794000,1716794099999
1716794100000,68413.56000000,68549.62000000,68341.84000000,68540.00000000,211.44608000,1716794999999
1716795000000,68540.00000000,68707.73000000,68514.00000000,68707.00000000,187.02456000,1716795899999
1716795900000,68706.99000000,68721.02000000,68643.34000000,68643.36000000,147.02619000,1716796799999
1716796800000,68643.36000000,68835.55000000,68643.35000000,68755.84000000,139.15694000,1716797699999
1716797700000,68755.85000000,68944.20000000,68735.97000000,68798.33000000,256.63578000,1716798599999
1716798600000,68798.33000000,68816.00000000,68684.61000000,68689.27000000,229.65488000,1716799499999
1716799500000,68689.27000000,68689.28000000,68521.52000000,68624.00000000,200.06326000,1716800399999
1716800400000,68624.01000000,68643.99000000,68430.95000000,68560.61000000,264.36365000,1716801299999
1716801300000,68560.61000000,68617.40000000,68474.00000000,68597.15000000,137.06037000,1716802199999
1716802200000,68597.16000000,68660.09000000,68574.60000000,68611.67000000,139.48918000,1716803099999
1716803100000,68611.67000000,68656.00000000,68595.00000000,68595.37000000,99.83164000,1716803999999
1716804000000,68595.36000000,68595.37000000,68467.42000000,68575.74000000,127.06266000,1716804899999
1716804900000,68575.74000000,68585.28000000,68442.68000000,68454.52000000,159.28563000,1716805799999
1716805800000,68454.51000000,68519.52000000,68425.49000000,68489.40000000,161.88894000,1716806699999
1716806700000,68489.40000000,68598.48000000,68422.08000000,68577.79000000,158.46455000,1716807599999
1716807600000,68577.79000000,68679.80000000,68548.60000000,68615.78000000,207.88787000,1716808499999
1716808500000,68615.78000000,68615.79000000,68480.00000000,68480.01000000,89.35739000,1716809399999
1716809400000,68480.00000000,68519.99000000,68250.00000000,68349.06000000,321.85481000,1716810299999
1716810300000,68349.06000000,68492.01000000,68320.00000000,68434.26000000,244.80984000,1716811199999
1716811200000,68434.26000000,68475.98000000,68384.00000000,68420.58000000,138.03138000,1716812099999
1716812100000,68420.59000000,68511.90000000,68420.00000000,68496.00000000,106.68193000,1716812999999
1716813000000,68496.01000000,68627.34000000,68496.00000000,68627.34000000,196.44496000,1716813899999
1716813900000,68627.34000000,68643.25000000,68565.55000000,68621.42000000,215.81529000,1716814799999
1716814800000,68621.43000000,68856.29000000,68601.30000000,68855.79000000,261.50694000,1716815699999
1716815700000,68855.79000000,69035.29000000,68798.86000000,68818.54000000,410.91091000,1716816599999
1716816600000,68818.55000000,68911.86000000,68714.51000000,68901.55000000,211.59825000,1716817499999
1716817500000,68901.56000000,69045.80000000,68884.00000000,68919.24000000,224.94584000,1716818399999
1716818400000,68919.24000000,69000.00000000,68828.80000000,68970.36000000,256.27744000,1716819299999
1716819300000,68970.36000000,69191.71000000,68967.25000000,69058.32000000,368.70224000,1716820199999
1716820200000,69058.32000000,69300.00000000,69058.32000000,69144.26000000,359.95929000,1716821099999
1716821100000,69144.26000000,69500.00000000,69094.00000000,69500.00000000,598.15867000,1716821999999
1716822000000,69500.00000000,69900.00000000,69499.99000000,69882.50000000,939.37434000,1716822899999
1716822900000,69882.51000000,70050.00000000,69714.14000000,69770.00000000,763.59098000,1716823799999
1716823800000,69770.01000000,70479.87000000,69770.00000000,70318.56000000,1247.11549000,1716824699999
1716824700000,70318.56000000,70520.30000000,70200.60000000,70373.85000000,756.72122000,1716825599999
1716825600000,70373.86000000,70635.23000000,70373.85000000,70568.01000000,618.78559000,1716826499999
1716826500000,70568.00000000,70687.56000000,70381.52000000,70448.68000000,506.35495000,1716827399999
1716827400000,70448.68000000,70489.71000000,70179.76000000,70322.31000000,455.01255000,1716828299999
1716828300000,70322.31000000,70322.31000000,70153.45000000,70161.22000000,377.16420000,1716829199999
1716829200000,70161.21000000,70350.00000000,70161.21000000,70325.64000000,273.02565000,1716830099999
1716830100000,70325.65000000,70340.31000000,70029.93000000,70167.43000000,246.75943000,1716830999999
1716831000000,70167.43000000,70269.64000000,70160.62000000,70190.65000000,178.84698000,1716831899999
1716831900000,70190.66000000,70218.62000000,70077.62000000,70184.01000000,168.53769000,1716832799999
1716832800000,70184.00000000,70250.00000000,70120.84000000,70135.75000000,209.01720000,1716833699999
1716833700000,70135.75000000,70135.76000000,70065.00000000,70068.02000000,164.63879000,1716834599999
1716834600000,70068.01000000,70091.52000000,70014.36000000,70014.99000000,129.25865000,1716835499999
1716835500000,70015.00000000,70015.00000000,69882.11000000,69985.50000000,199.47751000,1716836399999
1716836400000,69985.49000000,70113.35000000,69883.00000000,69883.00000000,226.64311000,1716837299999
1716837300000,69883.01000000,69963.49000000,69830.96000000,69950.01000000,100.47125000,1716838199999
1716838200000,69950.00000000,69999.00000000,69730.00000000,69836.00000000,189.47359000,1716839099999
1716839100000,69836.01000000,69836.01000000,69069.00000000,69260.01000000,965.29636000,1716839999999
1716840000000,69260.02000000,69510.29000000,69177.01000000,69463.98000000,331.68415000,1716840899999
1716840900000,69463.99000000,69678.65000000,69463.98000000,69636.62000000,228.29731000,1716841799999
1716841800000,69636.61000000,69724.21000000,69544.69000000,69614.00000000,193.76836000,1716842699999
1716842700000,69614.00000000,69720.00000000,69572.00000000,69660.01000000,109.76998000,1716843599999
1716843600000,69660.00000000,69777.77000000,69631.24000000,69725.95000000,122.87069000,1716844499999
1716844500000,69725.96000000,69744.00000000,69644.00000000,69700.00000000,69.06747000,1716845399999
1716845400000,69699.99000000,69749.98000000,69650.00000000,69699.07000000,78.77215000,1716846299999
1716846300000,69699.07000000,69887.90000000,69589.99000000,69805.00000000,162.78077000,1716847199999
1716847200000,69805.01000000,69805.01000000,69582.81000000,69652.02000000,265.48277000,1716848099999
1716848100000,69652.01000000,69717.12000000,69620.00000000,69704.01000000,76.02348000,1716848999999
1716849000000,69704.01000000,69707.49000000,69635.86000000,69635.86000000,89.38614000,1716849899999
1716849900000,69635.86000000,69643.53000000,69555.81000000,69591.58000000,104.49402000,1716850799999
1716850800000,69591.59000000,69591.59000000,69514.00000000,69514.55000000,84.81759000,1716851699999
1716851700000,69514.54000000,69514.55000000,69389.10000000,69399.99000000,198.22358000,1716852599999
1716852600000,69399.99000000,69400.00000000,69324.00000000,69370.31000000,154.94071000,1716853499999
1716853500000,69370.32000000,69468.68000000,69370.32000000,69436.43000000,196.91053000,1716854399999
1716854400000,69436.43000000,69472.99000000,69372.99000000,69395.87000000,154.05848000,1716855299999
1716855300000,69395.87000000,69414.00000000,69301.83000000,69313.99000000,205.13631000,1716856199999
1716856200000,69313.99000000,69337.16000000,69229.98000000,69268.87000000,192.53357000,1716857099999
1716857100000,69268.87000000,69386.00000000,69100.00000000,69377.41000000,308.62471000,1716857999999
1716858000000,69377.40000000,69462.50000000,69345.47000000,69443.68000000,106.74183000,1716858899999
1716858900000,69443.68000000,69464.72000000,69354.01000000,69360.31000000,91.71382000,1716859799999
1716859800000,69360.31000000,69591.81000000,69317.02000000,69317.02000000,230.56967000,1716860699999
1716860700000,69317.03000000,69317.03000000,68515.86000000,68614.11000000,1171.27097000,1716861599999
1716861600000,68614.11000000,68714.28000000,68420.03000000,68714.28000000,845.77792000,1716862499999
1716862500000,68714.28000000,68842.36000000,68658.89000000,68744.55000000,326.62882000,1716863399999
1716863400000,68744.54000000,68785.29000000,68602.99000000,68658.62000000,322.30263000,1716864299999
1716864300000,68658.62000000,68740.00000000,68658.62000000,68680.00000000,277.30620000,1716865199999
1716865200000,68680.01000000,68738.48000000,68350.00000000,68473.96000000,627.64750000,1716866099999
1716866100000,68473.97000000,68554.00000000,68080.00000000,68219.42000000,718.79859000,1716866999999
1716867000000,68219.42000000,68317.65000000,67753.00000000,67840.01000000,950.18258000,1716867899999
1716867900000,67840.02000000,68137.02000000,67840.01000000,68050.30000000,305.83076000,1716868799999
1716868800000,68050.30000000,68134.00000000,67875.68000000,67884.36000000,395.08146000,1716869699999
1716869700000,67884.36000000,68003.84000000,67650.00000000,67733.83000000,316.58417000,1716870599999
1716870600000,67733.83000000,67810.00000000,67486.65000000,67636.00000000,714.38832000,1716871499999
1716871500000,67635.99000000,67824.00000000,67635.99000000,67797.29000000,192.28616000,1716872399999
1716872400000,67797.28000000,67987.28000000,67660.00000000,67924.00000000,430.95506000,1716873299999
1716873300000,67924.00000000,67924.00000000,67763.88000000,67825.23000000,239.28587000,1716874199999
1716874200000,67825.22000000,67959.53000000,67774.00000000,67949.90000000,202.24259000,1716875099999
1716875100000,67949.91000000,68049.67000000,67866.23000000,68049.67000000,189.68537000,1716875999999
1716876000000,68049.67000000,68050.00000000,67877.53000000,67953.78000000,237.66900000,1716876899999
1716876900000,67953.77000000,67971.99000000,67823.52000000,67832.01000000,207.37564000,1716877799999
1716877800000,67832.01000000,68041.83000000,67787.00000000,68032.01000000,214.07061000,1716878699999
1716878700000,68032.00000000,68093.49000000,67920.60000000,67972.80000000,254.47859000,1716879599999
1716879600000,67972.79000000,68030.00000000,67857.06000000,67928.01000000,271.92934000,1716880499999
1716880500000,67928.01000000,67928.01000000,67800.00000000,67832.49000000,460.77542000,1716881399999
1716881400000,67832.48000000,67859.15000000,67731.13000000,67795.97000000,256.74540000,1716882299999
1716882300000,67795.96000000,67826.16000000,67658.24000000,67694.00000000,340.70167000,1716883199999
1716883200000,67694.01000000,67924.00000000,67582.13000000,67923.99000000,592.73744000,1716884099999
1716884100000,67924.00000000,68019.91000000,67861.31000000,68014.77000000,254.93165000,1716884999999
1716885000000,68014.76000000,68080.25000000,67938.65000000,68072.00000000,230.66571000,1716885899999
1716885900000,68072.01000000,68250.00000000,68072.00000000,68159.99000000,444.77532000,1716886799999
1716886800000,68160.00000000,68194.00000000,68068.01000000,68120.00000000,254.79788000,1716887699999
1716887700000,68120.00000000,68168.47000000,68024.57000000,68148.01000000,286.24338000,1716888599999
1716888600000,68148.01000000,68405.84000000,68112.00000000,68405.84000000,269.64580000,1716889499999
1716889500000,68405.84000000,68523.99000000,68330.00000000,68336.24000000,518.05985000,1716890399999
1716890400000,68336.24000000,68727.59000000,68249.99000000,68720.74000000,638.41844000,1716891299999
1716891300000,68720.75000000,68902.71000000,68640.91000000,68640.91000000,829.66456000,1716892199999
1716892200000,68640.92000000,68697.48000000,68483.13000000,68483.13000000,203.45393000,1716893099999
1716893100000,68483.13000000,68609.82000000,68460.84000000,68592.01000000,263.08262000,1716893999999
1716894000000,68592.01000000,68636.03000000,68514.00000000,68636.03000000,128.99376000,1716894899999
1716894900000,68636.03000000,68665.59000000,68514.18000000,68514.19000000,174.80205000,1716895799999
1716895800000,68514.19000000,68530.00000000,68265.01000000,68443.99000000,363.43939000,1716896699999
1716896700000,68443.99000000,68488.78000000,68296.71000000,68389.87000000,299.57763000,1716897599999
1716897600000,68389.87000000,68391.53000000,68237.13000000,68260.00000000,181.18212000,1716898499999
1716898500000,68260.01000000,68489.88000000,68250.92000000,68452.05000000,228.51735000,1716899399999
